Date,name,Scenario,Figure,Value,BusinessUnit,Factor
2/1/2021,Coal Mined (Mt),Plan,Month,6.33912,Deep Earth Exploration Unit,1000000
3/1/2021,Coal Mined (Mt),Plan,Month,7.01832,Deep Earth Exploration Unit,1000000
4/1/2021,Coal Mined (Mt),Plan,Month,7.67136,Deep Earth Exploration Unit,1000000
5/1/2021,Coal Mined (Mt),Plan,Month,7.92708,Deep Earth Exploration Unit,1000000
6/1/2021,Coal Mined (Mt),Plan,Year-To-Date,42.49788,Deep Earth Exploration Unit,1000000
7/1/2021,Coal Mined (Mt),Plan,Year-To-Date,50.2464,Deep Earth Exploration Unit,1000000
8/1/2021,Coal Mined (Mt),Plan,Year-To-Date,57.84156,Deep Earth Exploration Unit,1000000
9/1/2021,Coal Mined (Mt),Plan,Month,7.67136,Deep Earth Exploration Unit,1000000
10/1/2021,Coal Mined (Mt),Plan,Month,7.92708,Deep Earth Exploration Unit,1000000
11/1/2021,Coal Mined (Mt),Plan,Month,7.67136,Deep Earth Exploration Unit,1000000
12/1/2021,Coal Mined (Mt),Plan,Month,7.92708,Deep Earth Exploration Unit,1000000
1/1/2022,Coal Mined (Mt),Plan,Month,0.24108,Deep Earth Exploration Unit,1000000
2/1/2022,Coal Mined (Mt),Plan,Month,0.22548,Deep Earth Exploration Unit,1000000
3/1/2022,Coal Mined (Mt),Plan,Month,0.34824,Deep Earth Exploration Unit,1000000
4/1/2022,Coal Mined (Mt),Plan,Month,0.25836,Deep Earth Exploration Unit,1000000
5/1/2022,Coal Mined (Mt),Plan,Month,0.34944,Deep Earth Exploration Unit,1000000
6/1/2022,Coal Mined (Mt),Plan,Month,0.27504,Deep Earth Exploration Unit,1000000
7/1/2022,Coal Mined (Mt),Plan,Month,0.52848,Deep Earth Exploration Unit,1000000
8/1/2022,Coal Mined (Mt),Plan,Month,0.71508,Deep Earth Exploration Unit,1000000
9/1/2022,Coal Mined (Mt),Plan,Month,0.87696,Deep Earth Exploration Unit,1000000
10/1/2022,Coal Mined (Mt),Plan,Month,1.05936,Deep Earth Exploration Unit,1000000
11/1/2022,Coal Mined (Mt),Plan,Month,1.20132,Deep Earth Exploration Unit,1000000
12/1/2022,Coal Mined (Mt),Plan,Month,1.46688,Deep Earth Exploration Unit,1000000
1/1/2023,Coal Mined (Mt),Actual,Month,8.05944,Deep Earth Exploration Unit,1000000
2/1/2023,Coal Mined (Mt),Actual,Month,6.10428,Deep Earth Exploration Unit,1000000
3/1/2023,Coal Mined (Mt),Actual,Month,7.92348,Deep Earth Exploration Unit,1000000
4/1/2023,Coal Mined (Mt),Actual,Month,8.22516,Deep Earth Exploration Unit,1000000
5/1/2023,Coal Mined (Mt),Plan,Month,7.6818,Deep Earth Exploration Unit,1000000
6/1/2023,Coal Mined (Mt),Plan,Month,7.77996,Deep Earth Exploration Unit,1000000
7/1/2023,Coal Mined (Mt),Plan,Month,5.78244,Deep Earth Exploration Unit,1000000
8/1/2023,Coal Mined (Mt),Plan,Month,7.86972,Deep Earth Exploration Unit,1000000
9/1/2023,Coal Mined (Mt),Plan,Month,8.10828,Deep Earth Exploration Unit,1000000
10/1/2023,Coal Mined (Mt),Plan,Month,7.93944,Deep Earth Exploration Unit,1000000
11/1/2023,Coal Mined (Mt),Plan,Month,7.98384,Deep Earth Exploration Unit,1000000
12/1/2023,Rate (Mt.EFH Km),Actual,Month,4520.637,Mineral Extraction Technologies,1
1/1/2024,Rate (Mt.EFH Km),Actual,Month,3635.81808,Core Extraction Systems,1
2/1/2024,Rate (Mt.EFH Km),Actual,Month,3376.64244,Core Extraction Systems,1
3/1/2024,Coal Dry Mining (Mt),Plan,Month,0.44436,ACME,1000000
4/1/2024,Coal Mined (Mt),Plan,Year-To-Date,18.93912,Deep Earth Exploration Unit,1000000
5/1/2024,Coal Mined (Mt),Plan,Year-To-Date,18.93912,Deep Earth Exploration Unit,1000000
6/1/2024,Coal Mined (Mt),Plan,Year-To-Date,18.93912,Deep Earth Exploration Unit,1000000
7/1/2024,Coal Mined (Mt),Plan,Year-To-Date,18.93912,Deep Earth Exploration Unit,1000000
8/1/2024,Coal Mined (Mt),Plan,Year-To-Date,18.93912,Deep Earth Exploration Unit,1000000
9/1/2024,Coal Mined (Mt),Plan,Year-To-Date,18.93912,Deep Earth Exploration Unit,1000000
10/1/2024,Coal Mined (Mt),Plan,Year-To-Date,18.93912,Deep Earth Exploration Unit,1000000
11/1/2024,Coal Mined (Mt),Plan,Year-To-Date,18.93912,Deep Earth Exploration Unit,1000000
12/1/2024,Coal Mined (Mt),Plan,Year-To-Date,18.93912,Deep Earth Exploration Unit,1000000
4/1/2023,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
4/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,5.3772,Deep Earth Exploration Unit,1000000
4/1/2023,Coal Dry Mining (Mt),Actual,Month,1.56024,Deep Earth Exploration Unit,1000000
4/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,2.45568,ACME,1000000
4/1/2023,Coal Dry Mining (Mt),Actual,Month,0.59676,ACME,1000000
4/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,2.4132,ACME,1000000
4/1/2023,Drills per Hour (TOH),Actual,Month,565.89276,Drill & Blast Division,1
4/1/2023,Drills per Hour (TOH),Actual,Month,30763.9662,Pacific Surface Mining Solutions,1
4/1/2023,Drills per Hour (TOH),Actual,Month,30647.43312,Geomining Innovations,1
4/1/2023,Drills per Hour (TOH),Actual,Month,236.4216,Deep Earth Exploration Unit,1
4/1/2023,Drills per Hour (TOH),Actual,Month,136.34376,ACME,1
4/1/2023,Drills per Hour (TOH),Actual,Month,47914.88244,Rock Solid Enterprises,1
4/1/2023,Drills per Hour (TOH),Actual,Month,5101.6572,Core Extraction Systems,1
4/1/2023,Drills per Hour (TOH),Actual,Month,7073.15616,Mineral Extraction Technologies,1
4/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,3727.52196,Core Extraction Systems,1
4/1/2023,Rate (Mt.EFH Km),Actual,Month,4164.3048,Core Extraction Systems,1
4/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,4488.2928,Mineral Extraction Technologies,1
4/1/2023,(Mt.EFH Km),Actual,Month,5105.95284,Mineral Extraction Technologies,1
4/1/2023,Coal Mined (Mt),Actual,Year-To-Date,30.31224,Deep Earth Exploration Unit,1000000
5/1/2023,Coal Mined (Mt),Actual,Year-To-Date,10.63104,ACME,1000000
5/1/2023,Coal Mined (Mt),Actual,Month,2.08356,ACME,1000000
5/1/2023,Coal Dry Mining (Mt),Plan,Month,0.6696,ACME,1000000
5/1/2023,Utility (%),Actual,Year-To-Date,46.752,Deep Earth Exploration Unit,1
5/1/2023,Utility (%),Actual,Month,49.176,Deep Earth Exploration Unit,1
5/1/2023,Utility (%),Plan,Year-To-Date,52.764,Deep Earth Exploration Unit,1
5/1/2023,Utility (%),Plan,Month,60.672,Deep Earth Exploration Unit,1
5/1/2023,Coal Mined (Mt),Plan,Year-To-Date,9.90708,ACME,1000000
5/1/2023,Coal Mined (Mt),Plan,Month,2.24736,ACME,1000000
5/1/2023,Yield (%),Actual,Year-To-Date,38.352,Deep Earth Exploration Unit,1
5/1/2023,Yield (%),Actual,Month,40.164,Deep Earth Exploration Unit,1
5/1/2023,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
5/1/2023,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
5/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,7.10508,Deep Earth Exploration Unit,1000000
5/1/2023,Coal Dry Mining (Mt),Actual,Month,1.72776,Deep Earth Exploration Unit,1000000
5/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,0.96864,Deep Earth Exploration Unit,1000000
5/1/2023,Coal Dry Mining (Mt),Plan,Month,0.96864,Deep Earth Exploration Unit,1000000
5/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,3.10188,ACME,1000000
5/1/2023,Coal Dry Mining (Mt),Actual,Month,0.6462,ACME,1000000
5/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,3.0828,ACME,1000000
5/1/2023,Drills per Hour (TOH),Actual,Month,478.36128,Drill & Blast Division,1
5/1/2023,Drills per Hour (TOH),Actual,Month,31653.1152,Pacific Surface Mining Solutions,1
5/1/2023,Drills per Hour (TOH),Actual,Month,20073.68832,Geomining Innovations,1
5/1/2023,Drills per Hour (TOH),Actual,Month,239.23632,Deep Earth Exploration Unit,1
5/1/2023,Drills per Hour (TOH),Actual,Month,132.95724,ACME,1
5/1/2023,Drills per Hour (TOH),Actual,Month,49401.79536,Rock Solid Enterprises,1
5/1/2023,Drills per Hour (TOH),Actual,Month,4686.56616,Core Extraction Systems,1
5/1/2023,Drills per Hour (TOH),Actual,Month,6937.06104,Mineral Extraction Technologies,1
5/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,3829.08528,Core Extraction Systems,1
5/1/2023,Rate (Mt.EFH Km),Actual,Month,4174.81284,Core Extraction Systems,1
5/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,4652.3418,Mineral Extraction Technologies,1
5/1/2023,Rate (Mt.EFH Km),Actual,Month,5258.80704,Mineral Extraction Technologies,1
5/1/2023,Coal Mined (Mt),Actual,Year-To-Date,38.4492,Deep Earth Exploration Unit,1000000
5/1/2023,Coal Mined (Mt),Actual,Month,8.13684,Deep Earth Exploration Unit,1000000
5/1/2023,Coal Mined (Mt),Plan,Year-To-Date,38.79384,Deep Earth Exploration Unit,1000000
6/1/2023,Coal Mined (Mt),Actual,Year-To-Date,12.20088,ACME,1000000
6/1/2023,Coal Mined (Mt),Actual,Month,1.56972,ACME,1000000
6/1/2023,Coal Dry Mining (Mt),Plan,Month,0.50412,ACME,1000000
6/1/2023,Utility (%),Actual,Year-To-Date,47.748,Deep Earth Exploration Unit,1
6/1/2023,Utility (%),Actual,Month,52.728,Deep Earth Exploration Unit,1
6/1/2023,Utility (%),Plan,Year-To-Date,54.072,Deep Earth Exploration Unit,1
6/1/2023,Utility (%),Plan,Month,60.672,Deep Earth Exploration Unit,1
6/1/2023,Coal Mined (Mt),Plan,Year-To-Date,12.08196,ACME,1000000
6/1/2023,Coal Mined (Mt),Plan,Month,2.17488,ACME,1000000
6/1/2023,Yield (%),Actual,Year-To-Date,39.084,Deep Earth Exploration Unit,1
6/1/2023,Yield (%),Actual,Month,42.396,Deep Earth Exploration Unit,1
6/1/2023,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
6/1/2023,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
6/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,8.54256,Deep Earth Exploration Unit,1000000
6/1/2023,Coal Dry Mining (Mt),Actual,Month,1.43844,Deep Earth Exploration Unit,1000000
6/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,3.87552,Deep Earth Exploration Unit,1000000
6/1/2023,Coal Dry Mining (Mt),Plan,Month,2.90676,Deep Earth Exploration Unit,1000000
6/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,3.60612,ACME,1000000
6/1/2023,Coal Dry Mining (Mt),Actual,Month,0.50412,ACME,1000000
6/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,3.58692,ACME,1000000
6/1/2023,Drills per Hour (TOH),Actual,Month,454.63464,Drill & Blast Division,1
6/1/2023,Drills per Hour (TOH),Actual,Month,31566.87204,Pacific Surface Mining Solutions,1
6/1/2023,Drills per Hour (TOH),Actual,Month,20707.569,Geomining Innovations,1
6/1/2023,Drills per Hour (TOH),Actual,Month,252.62772,Deep Earth Exploration Unit,1
6/1/2023,Drills per Hour (TOH),Actual,Month,145.28508,ACME,1
6/1/2023,Drills per Hour (TOH),Actual,Month,49653.10968,Rock Solid Enterprises,1
6/1/2023,Drills per Hour (TOH),Actual,Month,4861.89192,Core Extraction Systems,1
6/1/2023,Drills per Hour (TOH),Actual,Month,7018.6686,Mineral Extraction Technologies,1
6/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,3858.64836,Core Extraction Systems,1
6/1/2023,Rate (Mt.EFH Km),Actual,Month,,Core Extraction Systems,1
6/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,4734.3948,Mineral Extraction Technologies,1
6/1/2023,Rate (Mt.EFH Km),Actual,Month,5132.63256,Mineral Extraction Technologies,1
6/1/2023,Coal Mined (Mt),Actual,Year-To-Date,46.35852,Deep Earth Exploration Unit,1000000
6/1/2023,Coal Mined (Mt),Actual,Month,7.90932,Deep Earth Exploration Unit,1000000
6/1/2023,Coal Mined (Mt),Plan,Year-To-Date,46.57392,Deep Earth Exploration Unit,1000000
7/1/2023,Coal Mined (Mt),Actual,Year-To-Date,13.96368,ACME,1000000
7/1/2023,Coal Mined (Mt),Actual,Month,1.76292,ACME,1000000
7/1/2023,Coal Dry Mining (Mt),Plan,Month,0.6594,ACME,1000000
7/1/2023,Utility (%),Actual,Year-To-Date,47.244,Deep Earth Exploration Unit,1
7/1/2023,Utility (%),Actual,Month,44.292,Deep Earth Exploration Unit,1
7/1/2023,Utility (%),Plan,Year-To-Date,53.856,Deep Earth Exploration Unit,1
7/1/2023,Utility (%),Plan,Month,52.572,Deep Earth Exploration Unit,1
7/1/2023,Coal Mined (Mt),Plan,Year-To-Date,14.0856,ACME,1000000
7/1/2023,Coal Mined (Mt),Plan,Month,2.00364,ACME,1000000
7/1/2023,Yield (%),Actual,Year-To-Date,39.12,Deep Earth Exploration Unit,1
7/1/2023,Yield (%),Actual,Month,39.312,Deep Earth Exploration Unit,1
7/1/2023,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
7/1/2023,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
7/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,9.78288,Deep Earth Exploration Unit,1000000
7/1/2023,Coal Dry Mining (Mt),Actual,Month,1.24032,Deep Earth Exploration Unit,1000000
7/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,6.41352,Deep Earth Exploration Unit,1000000
7/1/2023,Coal Dry Mining (Mt),Plan,Month,2.538,Deep Earth Exploration Unit,1000000
7/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,4.26552,ACME,1000000
7/1/2023,Coal Dry Mining (Mt),Actual,Month,0.6594,ACME,1000000
7/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,4.24632,ACME,1000000
7/1/2023,Drills per Hour (TOH),Actual,Month,470.94216,Drill & Blast Division,1
7/1/2023,Drills per Hour (TOH),Actual,Month,31321.23348,Pacific Surface Mining Solutions,1
7/1/2023,Drills per Hour (TOH),Actual,Month,20066.88252,Geomining Innovations,1
7/1/2023,Drills per Hour (TOH),Actual,Month,228.02016,Deep Earth Exploration Unit,1
7/1/2023,Drills per Hour (TOH),Actual,Month,156.45312,ACME,1
7/1/2023,Drills per Hour (TOH),Actual,Month,49108.9362,Rock Solid Enterprises,1
7/1/2023,Drills per Hour (TOH),Actual,Month,4719.91968,Core Extraction Systems,1
7/1/2023,Drills per Hour (TOH),Actual,Month,5712.93576,Mineral Extraction Technologies,1
7/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,3353.16132,Geomining Innovations,1
7/1/2023,Rate (Mt.EFH Km),Actual,Month,3353.16132,Geomining Innovations,1
7/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,3910.66284,Core Extraction Systems,1
7/1/2023,Rate (Mt.EFH Km),Actual,Month,4187.39184,Core Extraction Systems,1
7/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,4867.5978,Mineral Extraction Technologies,1
7/1/2023,Rate (Mt.EFH Km),Actual,Month,5608.16604,Mineral Extraction Technologies,1
7/1/2023,Coal Mined (Mt),Actual,Year-To-Date,51.88056,Deep Earth Exploration Unit,1000000
7/1/2023,Coal Mined (Mt),Actual,Month,5.52216,Deep Earth Exploration Unit,1000000
7/1/2023,Coal Mined (Mt),Plan,Year-To-Date,52.35624,Deep Earth Exploration Unit,1000000
8/1/2023,Coal Mined (Mt),Actual,Year-To-Date,15.99612,ACME,1000000
8/1/2023,Coal Mined (Mt),Actual,Month,2.03244,ACME,1000000
8/1/2023,Coal Dry Mining (Mt),Plan,Month,0.77292,ACME,1000000
8/1/2023,Utility (%),Actual,Year-To-Date,46.896,Deep Earth Exploration Unit,1
8/1/2023,Utility (%),Actual,Month,44.556,Deep Earth Exploration Unit,1
8/1/2023,Utility (%),Plan,Year-To-Date,54.732,Deep Earth Exploration Unit,1
8/1/2023,Utility (%),Plan,Month,60.672,Deep Earth Exploration Unit,1
8/1/2023,Coal Mined (Mt),Plan,Year-To-Date,16.19376,ACME,1000000
8/1/2023,Coal Mined (Mt),Plan,Month,2.10816,ACME,1000000
8/1/2023,Yield (%),Actual,Year-To-Date,38.652,Deep Earth Exploration Unit,1
8/1/2023,Yield (%),Actual,Month,35.784,Deep Earth Exploration Unit,1
8/1/2023,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
8/1/2023,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
8/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,11.24364,Deep Earth Exploration Unit,1000000
8/1/2023,Coal Dry Mining (Mt),Actual,Month,1.50636,Deep Earth Exploration Unit,1000000
8/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,9.41832,Deep Earth Exploration Unit,1000000
8/1/2023,Coal Dry Mining (Mt),Plan,Month,3.0048,Deep Earth Exploration Unit,1000000
8/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,5.03844,ACME,1000000
8/1/2023,Coal Dry Mining (Mt),Actual,Month,0.77292,ACME,1000000
8/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,5.01924,ACME,1000000
8/1/2023,Drills per Hour (TOH),Actual,Month,547.94532,Drill & Blast Division,1
8/1/2023,Drills per Hour (TOH),Actual,Month,31557.648,Pacific Surface Mining Solutions,1
8/1/2023,Drills per Hour (TOH),Actual,Month,30741.11052,Geomining Innovations,1
8/1/2023,Drills per Hour (TOH),Actual,Month,219.69144,Deep Earth Exploration Unit,1
8/1/2023,Drills per Hour (TOH),Actual,Month,163.09512,ACME,1
8/1/2023,Drills per Hour (TOH),Actual,Month,49458.85428,Rock Solid Enterprises,1
8/1/2023,Drills per Hour (TOH),Actual,Month,4094.16072,Core Extraction Systems,1
8/1/2023,Drills per Hour (TOH),Actual,Month,6818.30244,Mineral Extraction Technologies,1
8/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,3199.70292,Geomining Innovations,1
8/1/2023,Rate (Mt.EFH Km),Actual,Month,3046.24452,Geomining Innovations,1
8/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,3925.30476,Core Extraction Systems,1
8/1/2023,Rate (Mt.EFH Km),Actual,Month,4017.8442,Core Extraction Systems,1
8/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,4898.64672,Mineral Extraction Technologies,1
8/1/2023,Rate (Mt.EFH Km),Actual,Month,5095.27104,Mineral Extraction Technologies,1
8/1/2023,Coal Mined (Mt),Actual,Year-To-Date,59.22204,Deep Earth Exploration Unit,1000000
8/1/2023,Coal Mined (Mt),Actual,Month,7.34148,Deep Earth Exploration Unit,1000000
8/1/2023,Coal Mined (Mt),Plan,Year-To-Date,60.22596,Deep Earth Exploration Unit,1000000
9/1/2023,Coal Mined (Mt),Actual,Year-To-Date,17.7672,ACME,1000000
9/1/2023,Coal Mined (Mt),Actual,Month,1.77108,ACME,1000000
9/1/2023,Coal Dry Mining (Mt),Plan,Month,0.68616,ACME,1000000
9/1/2023,Utility (%),Actual,Year-To-Date,47.88,Deep Earth Exploration Unit,1
9/1/2023,Utility (%),Actual,Month,55.812,Deep Earth Exploration Unit,1
9/1/2023,Utility (%),Plan,Year-To-Date,55.38,Deep Earth Exploration Unit,1
9/1/2023,Utility (%),Plan,Month,60.672,Deep Earth Exploration Unit,1
9/1/2023,Coal Mined (Mt),Plan,Year-To-Date,18.26748,ACME,1000000
9/1/2023,Coal Mined (Mt),Plan,Month,2.07384,ACME,1000000
9/1/2023,Yield (%),Actual,Year-To-Date,38.856,Deep Earth Exploration Unit,1
9/1/2023,Yield (%),Actual,Month,40.404,Deep Earth Exploration Unit,1
9/1/2023,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
9/1/2023,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
9/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,12.35904,Deep Earth Exploration Unit,1000000
9/1/2023,Coal Dry Mining (Mt),Actual,Month,1.06884,Deep Earth Exploration Unit,1000000
9/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,12.32628,Deep Earth Exploration Unit,1000000
9/1/2023,Coal Dry Mining (Mt),Plan,Month,2.90784,Deep Earth Exploration Unit,1000000
9/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,5.7246,ACME,1000000
9/1/2023,Coal Dry Mining (Mt),Actual,Month,0.68616,ACME,1000000
9/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,5.70552,ACME,1000000
9/1/2023,Drills per Hour (TOH),Actual,Month,543.5898,Drill & Blast Division,1
9/1/2023,Drills per Hour (TOH),Actual,Month,31025.40744,Pacific Surface Mining Solutions,1
9/1/2023,Drills per Hour (TOH),Actual,Month,31223.63412,Geomining Innovations,1
9/1/2023,Drills per Hour (TOH),Actual,Month,257.1354,Deep Earth Exploration Unit,1
9/1/2023,Drills per Hour (TOH),Actual,Month,156.79704,ACME,1
9/1/2023,Drills per Hour (TOH),Actual,Month,49527.321,Rock Solid Enterprises,1
9/1/2023,Drills per Hour (TOH),Actual,Month,4986.72024,Core Extraction Systems,1
9/1/2023,Drills per Hour (TOH),Actual,Month,7179.73116,Mineral Extraction Technologies,1
9/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,3075.28608,Geomining Innovations,1
9/1/2023,Rate (Mt.EFH Km),Actual,Month,2818.15788,Geomining Innovations,1
9/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,3880.06716,Core Extraction Systems,1
9/1/2023,Rate (Mt.EFH Km),Actual,Month,3529.47108,Core Extraction Systems,1
9/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,4918.42944,Mineral Extraction Technologies,1
9/1/2023,Rate (Mt.EFH Km),Actual,Month,5068.15392,Mineral Extraction Technologies,1
9/1/2023,Coal Mined (Mt),Actual,Year-To-Date,66.62268,Deep Earth Exploration Unit,1000000
9/1/2023,Coal Mined (Mt),Actual,Month,7.40064,Deep Earth Exploration Unit,1000000
9/1/2023,Coal Mined (Mt),Plan,Year-To-Date,68.33424,Deep Earth Exploration Unit,1000000
10/1/2023,Coal Mined (Mt),Actual,Year-To-Date,19.23228,ACME,1000000
10/1/2023,Coal Mined (Mt),Actual,Month,1.46508,ACME,1000000
10/1/2023,Coal Dry Mining (Mt),Plan,Month,0.53916,ACME,1000000
10/1/2023,Utility (%),Actual,Year-To-Date,48.696,Deep Earth Exploration Unit,1
10/1/2023,Utility (%),Actual,Month,55.956,Deep Earth Exploration Unit,1
10/1/2023,Utility (%),Plan,Year-To-Date,55.92,Deep Earth Exploration Unit,1
10/1/2023,Utility (%),Plan,Month,60.672,Deep Earth Exploration Unit,1
10/1/2023,Coal Mined (Mt),Plan,Year-To-Date,20.1174,ACME,1000000
10/1/2023,Coal Mined (Mt),Plan,Month,1.84992,ACME,1000000
10/1/2023,Yield (%),Actual,Year-To-Date,39.384,Deep Earth Exploration Unit,1
10/1/2023,Yield (%),Actual,Month,43.872,Deep Earth Exploration Unit,1
10/1/2023,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
10/1/2023,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
10/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,13.2588,Deep Earth Exploration Unit,1000000
10/1/2023,Coal Dry Mining (Mt),Actual,Month,0.89976,Deep Earth Exploration Unit,1000000
10/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,15.18564,Deep Earth Exploration Unit,1000000
10/1/2023,Coal Dry Mining (Mt),Plan,Month,2.85936,Deep Earth Exploration Unit,1000000
10/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,6.21924,ACME,1000000
10/1/2023,Coal Dry Mining (Mt),Actual,Month,0.49464,ACME,1000000
10/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,6.24468,ACME,1000000
10/1/2023,Drills per Hour (TOH),Actual,Month,590.32524,Drill & Blast Division,1
10/1/2023,Drills per Hour (TOH),Actual,Month,31271.8158,Pacific Surface Mining Solutions,1
10/1/2023,Drills per Hour (TOH),Actual,Month,29269.35,Geomining Innovations,1
10/1/2023,Drills per Hour (TOH),Actual,Month,261.79968,Deep Earth Exploration Unit,1
10/1/2023,Drills per Hour (TOH),Actual,Month,149.78736,ACME,1
10/1/2023,Drills per Hour (TOH),Actual,Month,49625.7804,Rock Solid Enterprises,1
10/1/2023,Drills per Hour (TOH),Actual,Month,5103.52512,Core Extraction Systems,1
10/1/2023,Drills per Hour (TOH),Actual,Month,6920.17812,Mineral Extraction Technologies,1
10/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,2985.10224,Geomining Innovations,1
10/1/2023,Rate (Mt.EFH Km),Actual,Month,2717.46012,Geomining Innovations,1
10/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,3882.0444,Core Extraction Systems,1
10/1/2023,Rate (Mt.EFH Km),Actual,Month,3898.79436,Core Extraction Systems,1
10/1/2023,Rate (Mt.EFH Km),Actual,Year-To-Date,4918.11216,Mineral Extraction Technologies,1
10/1/2023,Rate (Mt.EFH Km),Actual,Month,4915.464,Mineral Extraction Technologies,1
10/1/2023,Coal Mined (Mt),Actual,Year-To-Date,73.94868,Deep Earth Exploration Unit,1000000
10/1/2023,Coal Mined (Mt),Actual,Month,7.326,Deep Earth Exploration Unit,1000000
10/1/2023,Coal Mined (Mt),Plan,Year-To-Date,76.27368,Deep Earth Exploration Unit,1000000
11/1/2023,Coal Mined (Mt),Actual,Year-To-Date,20.91,ACME,1000000
11/1/2023,Coal Mined (Mt),Actual,Month,1.6776,ACME,1000000
11/1/2023,Coal Dry Mining (Mt),Plan,Month,0.62208,ACME,1000000
11/1/2023,Utility (%),Actual,Year-To-Date,48.996,Deep Earth Exploration Unit,1
11/1/2023,Utility (%),Actual,Month,52.056,Deep Earth Exploration Unit,1
11/1/2023,Utility (%),Plan,Year-To-Date,56.52,Deep Earth Exploration Unit,1
11/1/2023,Utility (%),Plan,Month,62.664,Deep Earth Exploration Unit,1
11/1/2023,Coal Mined (Mt),Plan,Year-To-Date,22.32624,ACME,1000000
11/1/2023,Coal Mined (Mt),Plan,Mont,2.20884,ACME,1000000
11/1/2023,Yield (%),Actual,Year-To-Date,39.444,Deep Earth Exploration Unit,1
11/1/2023,Yield (%),Actual,Month,40.248,Deep Earth Exploration Unit,1
11/1/2023,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
11/1/2023,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
11/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,14.19492,Deep Earth Exploration Unit,1000000
11/1/2023,Coal Dry Mining (Mt),Actual,Month,0.93612,Deep Earth Exploration Unit,1000000
11/1/2023,Coal Dry Mining (Mt),Plan,Year-To-Date,18.09348,Deep Earth Exploration Unit,1000000
11/1/2023,Coal Dry Mining (Mt),Plan,Month,2.90784,Deep Earth Exploration Unit,1000000
11/1/2023,Coal Dry Mining (Mt),Actual,Year-To-Date,6.80004,ACME,1000000
